LOGIN_DATE	INT_DATE	DATE	DATE2	DAY	MONTH	MONTHNAME	YEAR
3403	38628	03-Oct-05	03-10-2005	3	10	October	2005
3404	38629	04-Oct-05	04-10-2005	4	10	October	2005
3405	38630	05-Oct-05	05-10-2005	5	10	October	2005
3406	38631	06-Oct-05	06-10-2005	6	10	October	2005
3407	38632	07-Oct-05	07-10-2005	7	10	October	2005
3408	38633	08-Oct-05	08-10-2005	8	10	October	2005
3409	38634	09-Oct-05	09-10-2005	9	10	October	2005
3410	38635	10-Oct-05	10-10-2005	10	10	October	2005
3411	38636	11-Oct-05	11-10-2005	11	10	October	2005
3412	38637	12-Oct-05	12-10-2005	12	10	October	2005
3413	38638	13-Oct-05	13-10-2005	13	10	October	2005
3414	38639	14-Oct-05	14-10-2005	14	10	October	2005
3415	38640	15-Oct-05	15-10-2005	15	10	October	2005
3416	38641	16-Oct-05	16-10-2005	16	10	October	2005
3417	38642	17-Oct-05	17-10-2005	17	10	October	2005
3418	38643	18-Oct-05	18-10-2005	18	10	October	2005
3419	38644	19-Oct-05	19-10-2005	19	10	October	2005
3420	38645	20-Oct-05	20-10-2005	20	10	October	2005
3421	38646	21-Oct-05	21-10-2005	21	10	October	2005
3422	38647	22-Oct-05	22-10-2005	22	10	October	2005
3423	38648	23-Oct-05	23-10-2005	23	10	October	2005
3424	38649	24-Oct-05	24-10-2005	24	10	October	2005
3425	38650	25-Oct-05	25-10-2005	25	10	October	2005
3426	38651	26-Oct-05	26-10-2005	26	10	October	2005
3427	38652	27-Oct-05	27-10-2005	27	10	October	2005
3428	38653	28-Oct-05	28-10-2005	28	10	October	2005
3429	38654	29-Oct-05	29-10-2005	29	10	October	2005
3430	38655	30-Oct-05	30-10-2005	30	10	October	2005
3431	38656	31-Oct-05	31-10-2005	31	10	October	2005
3441	38657	01-Nov-05	01-11-2005	1	11	November	2005
3442	38658	02-Nov-05	02-11-2005	2	11	November	2005
3443	38659	03-Nov-05	03-11-2005	3	11	November	2005
3444	38660	04-Nov-05	04-11-2005	4	11	November	2005
3445	38661	05-Nov-05	05-11-2005	5	11	November	2005
3446	38662	06-Nov-05	06-11-2005	6	11	November	2005
3447	38663	07-Nov-05	07-11-2005	7	11	November	2005
3448	38664	08-Nov-05	08-11-2005	8	11	November	2005
3449	38665	09-Nov-05	09-11-2005	9	11	November	2005
3450	38666	10-Nov-05	10-11-2005	10	11	November	2005
3451	38667	11-Nov-05	11-11-2005	11	11	November	2005
3452	38668	12-Nov-05	12-11-2005	12	11	November	2005
3453	38669	13-Nov-05	13-11-2005	13	11	November	2005
3454	38670	14-Nov-05	14-11-2005	14	11	November	2005
3455	38671	15-Nov-05	15-11-2005	15	11	November	2005
3456	38672	16-Nov-05	16-11-2005	16	11	November	2005
3457	38673	17-Nov-05	17-11-2005	17	11	November	2005
3458	38674	18-Nov-05	18-11-2005	18	11	November	2005
3459	38675	19-Nov-05	19-11-2005	19	11	November	2005
3460	38676	20-Nov-05	20-11-2005	20	11	November	2005
3461	38677	21-Nov-05	21-11-2005	21	11	November	2005
3462	38678	22-Nov-05	22-11-2005	22	11	November	2005
3463	38679	23-Nov-05	23-11-2005	23	11	November	2005
3464	38680	24-Nov-05	24-11-2005	24	11	November	2005
3465	38681	25-Nov-05	25-11-2005	25	11	November	2005
3466	38682	26-Nov-05	26-11-2005	26	11	November	2005
3467	38683	27-Nov-05	27-11-2005	27	11	November	2005
3468	38684	28-Nov-05	28-11-2005	28	11	November	2005
3469	38685	29-Nov-05	29-11-2005	29	11	November	2005
3470	38686	30-Nov-05	30-11-2005	30	11	November	2005
3481	38687	01-Dec-05	01-12-2005	1	12	December	2005
3482	38688	02-Dec-05	02-12-2005	2	12	December	2005
3483	38689	03-Dec-05	03-12-2005	3	12	December	2005
3484	38690	04-Dec-05	04-12-2005	4	12	December	2005
3485	38691	05-Dec-05	05-12-2005	5	12	December	2005
3486	38692	06-Dec-05	06-12-2005	6	12	December	2005
3487	38693	07-Dec-05	07-12-2005	7	12	December	2005
3488	38694	08-Dec-05	08-12-2005	8	12	December	2005
3489	38695	09-Dec-05	09-12-2005	9	12	December	2005
3490	38696	10-Dec-05	10-12-2005	10	12	December	2005
3491	38697	11-Dec-05	11-12-2005	11	12	December	2005
3492	38698	12-Dec-05	12-12-2005	12	12	December	2005
3493	38699	13-Dec-05	13-12-2005	13	12	December	2005
3494	38700	14-Dec-05	14-12-2005	14	12	December	2005
3495	38701	15-Dec-05	15-12-2005	15	12	December	2005
3496	38702	16-Dec-05	16-12-2005	16	12	December	2005
3497	38703	17-Dec-05	17-12-2005	17	12	December	2005
3498	38704	18-Dec-05	18-12-2005	18	12	December	2005
3499	38705	19-Dec-05	19-12-2005	19	12	December	2005
3500	38706	20-Dec-05	20-12-2005	20	12	December	2005
3501	38707	21-Dec-05	21-12-2005	21	12	December	2005
3502	38708	22-Dec-05	22-12-2005	22	12	December	2005
3503	38709	23-Dec-05	23-12-2005	23	12	December	2005
3504	38710	24-Dec-05	24-12-2005	24	12	December	2005
3505	38711	25-Dec-05	25-12-2005	25	12	December	2005
3506	38712	26-Dec-05	26-12-2005	26	12	December	2005
3507	38713	27-Dec-05	27-12-2005	27	12	December	2005
3508	38714	28-Dec-05	28-12-2005	28	12	December	2005
3509	38715	29-Dec-05	29-12-2005	29	12	December	2005
3510	38716	30-Dec-05	30-12-2005	30	12	December	2005
3511	38717	31-Dec-05	31-12-2005	31	12	December	2005
3641	38718	01-Jan-06	01-01-2006	1	1	January	2006
3642	38719	02-Jan-06	02-01-2006	2	1	January	2006
3643	38720	03-Jan-06	03-01-2006	3	1	January	2006
3644	38721	04-Jan-06	04-01-2006	4	1	January	2006
3645	38722	05-Jan-06	05-01-2006	5	1	January	2006
3646	38723	06-Jan-06	06-01-2006	6	1	January	2006
3647	38724	07-Jan-06	07-01-2006	7	1	January	2006
3648	38725	08-Jan-06	08-01-2006	8	1	January	2006
3649	38726	09-Jan-06	09-01-2006	9	1	January	2006
3650	38727	10-Jan-06	10-01-2006	10	1	January	2006
3651	38728	11-Jan-06	11-01-2006	11	1	January	2006
3652	38729	12-Jan-06	12-01-2006	12	1	January	2006
3653	38730	13-Jan-06	13-01-2006	13	1	January	2006
3654	38731	14-Jan-06	14-01-2006	14	1	January	2006
3655	38732	15-Jan-06	15-01-2006	15	1	January	2006
3656	38733	16-Jan-06	16-01-2006	16	1	January	2006
3657	38734	17-Jan-06	17-01-2006	17	1	January	2006
3658	38735	18-Jan-06	18-01-2006	18	1	January	2006
3659	38736	19-Jan-06	19-01-2006	19	1	January	2006
3660	38737	20-Jan-06	20-01-2006	20	1	January	2006
3661	38738	21-Jan-06	21-01-2006	21	1	January	2006
3662	38739	22-Jan-06	22-01-2006	22	1	January	2006
3663	38740	23-Jan-06	23-01-2006	23	1	January	2006
3664	38741	24-Jan-06	24-01-2006	24	1	January	2006
3665	38742	25-Jan-06	25-01-2006	25	1	January	2006
3666	38743	26-Jan-06	26-01-2006	26	1	January	2006
3667	38744	27-Jan-06	27-01-2006	27	1	January	2006
3668	38745	28-Jan-06	28-01-2006	28	1	January	2006
3669	38746	29-Jan-06	29-01-2006	29	1	January	2006
3670	38747	30-Jan-06	30-01-2006	30	1	January	2006
3671	38748	31-Jan-06	31-01-2006	31	1	January	2006
3681	38749	01-Feb-06	01-02-2006	1	2	February	2006
3682	38750	02-Feb-06	02-02-2006	2	2	February	2006
3683	38751	03-Feb-06	03-02-2006	3	2	February	2006
3684	38752	04-Feb-06	04-02-2006	4	2	February	2006
3685	38753	05-Feb-06	05-02-2006	5	2	February	2006
3686	38754	06-Feb-06	06-02-2006	6	2	February	2006
3687	38755	07-Feb-06	07-02-2006	7	2	February	2006
3688	38756	08-Feb-06	08-02-2006	8	2	February	2006
3689	38757	09-Feb-06	09-02-2006	9	2	February	2006
3690	38758	10-Feb-06	10-02-2006	10	2	February	2006
3691	38759	11-Feb-06	11-02-2006	11	2	February	2006
3692	38760	12-Feb-06	12-02-2006	12	2	February	2006
3693	38761	13-Feb-06	13-02-2006	13	2	February	2006
3694	38762	14-Feb-06	14-02-2006	14	2	February	2006
3695	38763	15-Feb-06	15-02-2006	15	2	February	2006
3696	38764	16-Feb-06	16-02-2006	16	2	February	2006
3697	38765	17-Feb-06	17-02-2006	17	2	February	2006
3698	38766	18-Feb-06	18-02-2006	18	2	February	2006
3699	38767	19-Feb-06	19-02-2006	19	2	February	2006
3700	38768	20-Feb-06	20-02-2006	20	2	February	2006
3701	38769	21-Feb-06	21-02-2006	21	2	February	2006
3702	38770	22-Feb-06	22-02-2006	22	2	February	2006
3703	38771	23-Feb-06	23-02-2006	23	2	February	2006
3704	38772	24-Feb-06	24-02-2006	24	2	February	2006
3705	38773	25-Feb-06	25-02-2006	25	2	February	2006
3706	38774	26-Feb-06	26-02-2006	26	2	February	2006
3707	38775	27-Feb-06	27-02-2006	27	2	February	2006
3708	38776	28-Feb-06	28-02-2006	28	2	February	2006
3721	38777	01-Mar-06	01-03-2006	1	3	March	2006
3722	38778	02-Mar-06	02-03-2006	2	3	March	2006
3723	38779	03-Mar-06	03-03-2006	3	3	March	2006
3724	38780	04-Mar-06	04-03-2006	4	3	March	2006
3725	38781	05-Mar-06	05-03-2006	5	3	March	2006
3726	38782	06-Mar-06	06-03-2006	6	3	March	2006
3727	38783	07-Mar-06	07-03-2006	7	3	March	2006
3728	38784	08-Mar-06	08-03-2006	8	3	March	2006
3729	38785	09-Mar-06	09-03-2006	9	3	March	2006
3730	38786	10-Mar-06	10-03-2006	10	3	March	2006
3731	38787	11-Mar-06	11-03-2006	11	3	March	2006
3732	38788	12-Mar-06	12-03-2006	12	3	March	2006
3733	38789	13-Mar-06	13-03-2006	13	3	March	2006
3734	38790	14-Mar-06	14-03-2006	14	3	March	2006
3735	38791	15-Mar-06	15-03-2006	15	3	March	2006
3736	38792	16-Mar-06	16-03-2006	16	3	March	2006
3737	38793	17-Mar-06	17-03-2006	17	3	March	2006
3738	38794	18-Mar-06	18-03-2006	18	3	March	2006
3739	38795	19-Mar-06	19-03-2006	19	3	March	2006
3740	38796	20-Mar-06	20-03-2006	20	3	March	2006
3741	38797	21-Mar-06	21-03-2006	21	3	March	2006
3742	38798	22-Mar-06	22-03-2006	22	3	March	2006
3743	38799	23-Mar-06	23-03-2006	23	3	March	2006
3744	38800	24-Mar-06	24-03-2006	24	3	March	2006
3745	38801	25-Mar-06	25-03-2006	25	3	March	2006
3746	38802	26-Mar-06	26-03-2006	26	3	March	2006
3747	38803	27-Mar-06	27-03-2006	27	3	March	2006
3748	38804	28-Mar-06	28-03-2006	28	3	March	2006
3749	38805	29-Mar-06	29-03-2006	29	3	March	2006
3750	38806	30-Mar-06	30-03-2006	30	3	March	2006
3751	38807	31-Mar-06	31-03-2006	31	3	March	2006
3761	38808	01-Apr-06	01-04-2006	1	4	April	2006
3762	38809	02-Apr-06	02-04-2006	2	4	April	2006
3763	38810	03-Apr-06	03-04-2006	3	4	April	2006
3764	38811	04-Apr-06	04-04-2006	4	4	April	2006
3765	38812	05-Apr-06	05-04-2006	5	4	April	2006
3766	38813	06-Apr-06	06-04-2006	6	4	April	2006
3767	38814	07-Apr-06	07-04-2006	7	4	April	2006
3768	38815	08-Apr-06	08-04-2006	8	4	April	2006
3769	38816	09-Apr-06	09-04-2006	9	4	April	2006
3770	38817	10-Apr-06	10-04-2006	10	4	April	2006
3771	38818	11-Apr-06	11-04-2006	11	4	April	2006
3772	38819	12-Apr-06	12-04-2006	12	4	April	2006
3773	38820	13-Apr-06	13-04-2006	13	4	April	2006
3774	38821	14-Apr-06	14-04-2006	14	4	April	2006
3775	38822	15-Apr-06	15-04-2006	15	4	April	2006
3776	38823	16-Apr-06	16-04-2006	16	4	April	2006
3777	38824	17-Apr-06	17-04-2006	17	4	April	2006
3778	38825	18-Apr-06	18-04-2006	18	4	April	2006
3779	38826	19-Apr-06	19-04-2006	19	4	April	2006
3780	38827	20-Apr-06	20-04-2006	20	4	April	2006
3781	38828	21-Apr-06	21-04-2006	21	4	April	2006
3782	38829	22-Apr-06	22-04-2006	22	4	April	2006
3783	38830	23-Apr-06	23-04-2006	23	4	April	2006
3784	38831	24-Apr-06	24-04-2006	24	4	April	2006
3785	38832	25-Apr-06	25-04-2006	25	4	April	2006
3786	38833	26-Apr-06	26-04-2006	26	4	April	2006
3787	38834	27-Apr-06	27-04-2006	27	4	April	2006
3788	38835	28-Apr-06	28-04-2006	28	4	April	2006
3789	38836	29-Apr-06	29-04-2006	29	4	April	2006
3790	38837	30-Apr-06	30-04-2006	30	4	April	2006
3801	38838	01-May-06	01-05-2006	1	5	May	2006
3802	38839	02-May-06	02-05-2006	2	5	May	2006
3803	38840	03-May-06	03-05-2006	3	5	May	2006
3804	38841	04-May-06	04-05-2006	4	5	May	2006
3805	38842	05-May-06	05-05-2006	5	5	May	2006
3806	38843	06-May-06	06-05-2006	6	5	May	2006
3807	38844	07-May-06	07-05-2006	7	5	May	2006
3808	38845	08-May-06	08-05-2006	8	5	May	2006
3809	38846	09-May-06	09-05-2006	9	5	May	2006
3810	38847	10-May-06	10-05-2006	10	5	May	2006
3811	38848	11-May-06	11-05-2006	11	5	May	2006
3812	38849	12-May-06	12-05-2006	12	5	May	2006
3813	38850	13-May-06	13-05-2006	13	5	May	2006
3814	38851	14-May-06	14-05-2006	14	5	May	2006
3815	38852	15-May-06	15-05-2006	15	5	May	2006
3816	38853	16-May-06	16-05-2006	16	5	May	2006
3817	38854	17-May-06	17-05-2006	17	5	May	2006
3818	38855	18-May-06	18-05-2006	18	5	May	2006
3819	38856	19-May-06	19-05-2006	19	5	May	2006
3820	38857	20-May-06	20-05-2006	20	5	May	2006
3821	38858	21-May-06	21-05-2006	21	5	May	2006
3822	38859	22-May-06	22-05-2006	22	5	May	2006
3823	38860	23-May-06	23-05-2006	23	5	May	2006
3824	38861	24-May-06	24-05-2006	24	5	May	2006
3825	38862	25-May-06	25-05-2006	25	5	May	2006
3826	38863	26-May-06	26-05-2006	26	5	May	2006
3827	38864	27-May-06	27-05-2006	27	5	May	2006
3828	38865	28-May-06	28-05-2006	28	5	May	2006
3829	38866	29-May-06	29-05-2006	29	5	May	2006
3830	38867	30-May-06	30-05-2006	30	5	May	2006
3831	38868	31-May-06	31-05-2006	31	5	May	2006
3841	38869	01-Jun-06	01-06-2006	1	6	June	2006
3842	38870	02-Jun-06	02-06-2006	2	6	June	2006
3843	38871	03-Jun-06	03-06-2006	3	6	June	2006
3844	38872	04-Jun-06	04-06-2006	4	6	June	2006
3845	38873	05-Jun-06	05-06-2006	5	6	June	2006
3846	38874	06-Jun-06	06-06-2006	6	6	June	2006
3847	38875	07-Jun-06	07-06-2006	7	6	June	2006
3848	38876	08-Jun-06	08-06-2006	8	6	June	2006
3849	38877	09-Jun-06	09-06-2006	9	6	June	2006
3850	38878	10-Jun-06	10-06-2006	10	6	June	2006
3851	38879	11-Jun-06	11-06-2006	11	6	June	2006
3852	38880	12-Jun-06	12-06-2006	12	6	June	2006
3853	38881	13-Jun-06	13-06-2006	13	6	June	2006
3854	38882	14-Jun-06	14-06-2006	14	6	June	2006
3855	38883	15-Jun-06	15-06-2006	15	6	June	2006
3856	38884	16-Jun-06	16-06-2006	16	6	June	2006
3857	38885	17-Jun-06	17-06-2006	17	6	June	2006
3858	38886	18-Jun-06	18-06-2006	18	6	June	2006
3859	38887	19-Jun-06	19-06-2006	19	6	June	2006
3860	38888	20-Jun-06	20-06-2006	20	6	June	2006
3861	38889	21-Jun-06	21-06-2006	21	6	June	2006
3862	38890	22-Jun-06	22-06-2006	22	6	June	2006
3863	38891	23-Jun-06	23-06-2006	23	6	June	2006
3864	38892	24-Jun-06	24-06-2006	24	6	June	2006
3865	38893	25-Jun-06	25-06-2006	25	6	June	2006
3866	38894	26-Jun-06	26-06-2006	26	6	June	2006
3867	38895	27-Jun-06	27-06-2006	27	6	June	2006
3868	38896	28-Jun-06	28-06-2006	28	6	June	2006
3869	38897	29-Jun-06	29-06-2006	29	6	June	2006
3870	38898	30-Jun-06	30-06-2006	30	6	June	2006
3881	38899	01-Jul-06	01-07-2006	1	7	July	2006
3882	38900	02-Jul-06	02-07-2006	2	7	July	2006
3883	38901	03-Jul-06	03-07-2006	3	7	July	2006
3884	38902	04-Jul-06	04-07-2006	4	7	July	2006
3885	38903	05-Jul-06	05-07-2006	5	7	July	2006
3886	38904	06-Jul-06	06-07-2006	6	7	July	2006
3887	38905	07-Jul-06	07-07-2006	7	7	July	2006
3888	38906	08-Jul-06	08-07-2006	8	7	July	2006
3889	38907	09-Jul-06	09-07-2006	9	7	July	2006
3890	38908	10-Jul-06	10-07-2006	10	7	July	2006
3891	38909	11-Jul-06	11-07-2006	11	7	July	2006
3892	38910	12-Jul-06	12-07-2006	12	7	July	2006
3893	38911	13-Jul-06	13-07-2006	13	7	July	2006
3894	38912	14-Jul-06	14-07-2006	14	7	July	2006
3895	38913	15-Jul-06	15-07-2006	15	7	July	2006
3896	38914	16-Jul-06	16-07-2006	16	7	July	2006
3897	38915	17-Jul-06	17-07-2006	17	7	July	2006
3898	38916	18-Jul-06	18-07-2006	18	7	July	2006
3899	38917	19-Jul-06	19-07-2006	19	7	July	2006
3900	38918	20-Jul-06	20-07-2006	20	7	July	2006
3901	38919	21-Jul-06	21-07-2006	21	7	July	2006
3902	38920	22-Jul-06	22-07-2006	22	7	July	2006
3903	38921	23-Jul-06	23-07-2006	23	7	July	2006
3904	38922	24-Jul-06	24-07-2006	24	7	July	2006
3905	38923	25-Jul-06	25-07-2006	25	7	July	2006
3906	38924	26-Jul-06	26-07-2006	26	7	July	2006
3907	38925	27-Jul-06	27-07-2006	27	7	July	2006
3908	38926	28-Jul-06	28-07-2006	28	7	July	2006
3909	38927	29-Jul-06	29-07-2006	29	7	July	2006
3910	38928	30-Jul-06	30-07-2006	30	7	July	2006
3911	38929	31-Jul-06	31-07-2006	31	7	July	2006
3921	38930	01-Aug-06	01-08-2006	1	8	August	2006
3922	38931	02-Aug-06	02-08-2006	2	8	August	2006
3923	38932	03-Aug-06	03-08-2006	3	8	August	2006
3924	38933	04-Aug-06	04-08-2006	4	8	August	2006
3925	38934	05-Aug-06	05-08-2006	5	8	August	2006
3926	38935	06-Aug-06	06-08-2006	6	8	August	2006
3927	38936	07-Aug-06	07-08-2006	7	8	August	2006
3928	38937	08-Aug-06	08-08-2006	8	8	August	2006
3929	38938	09-Aug-06	09-08-2006	9	8	August	2006
3930	38939	10-Aug-06	10-08-2006	10	8	August	2006
3931	38940	11-Aug-06	11-08-2006	11	8	August	2006
3932	38941	12-Aug-06	12-08-2006	12	8	August	2006
3933	38942	13-Aug-06	13-08-2006	13	8	August	2006
3934	38943	14-Aug-06	14-08-2006	14	8	August	2006
3935	38944	15-Aug-06	15-08-2006	15	8	August	2006
3936	38945	16-Aug-06	16-08-2006	16	8	August	2006
3937	38946	17-Aug-06	17-08-2006	17	8	August	2006
3938	38947	18-Aug-06	18-08-2006	18	8	August	2006
3939	38948	19-Aug-06	19-08-2006	19	8	August	2006
3940	38949	20-Aug-06	20-08-2006	20	8	August	2006
3941	38950	21-Aug-06	21-08-2006	21	8	August	2006
3942	38951	22-Aug-06	22-08-2006	22	8	August	2006
3943	38952	23-Aug-06	23-08-2006	23	8	August	2006
3944	38953	24-Aug-06	24-08-2006	24	8	August	2006
3945	38954	25-Aug-06	25-08-2006	25	8	August	2006
3946	38955	26-Aug-06	26-08-2006	26	8	August	2006
3947	38956	27-Aug-06	27-08-2006	27	8	August	2006
3948	38957	28-Aug-06	28-08-2006	28	8	August	2006
3949	38958	29-Aug-06	29-08-2006	29	8	August	2006
3950	38959	30-Aug-06	30-08-2006	30	8	August	2006
3951	38960	31-Aug-06	31-08-2006	31	8	August	2006
3961	38961	01-Sep-06	01-09-2006	1	9	September	2006
3962	38962	02-Sep-06	02-09-2006	2	9	September	2006
3963	38963	03-Sep-06	03-09-2006	3	9	September	2006
3964	38964	04-Sep-06	04-09-2006	4	9	September	2006
3965	38965	05-Sep-06	05-09-2006	5	9	September	2006
3966	38966	06-Sep-06	06-09-2006	6	9	September	2006
3967	38967	07-Sep-06	07-09-2006	7	9	September	2006
3968	38968	08-Sep-06	08-09-2006	8	9	September	2006
3969	38969	09-Sep-06	09-09-2006	9	9	September	2006
3970	38970	10-Sep-06	10-09-2006	10	9	September	2006
3971	38971	11-Sep-06	11-09-2006	11	9	September	2006
3972	38972	12-Sep-06	12-09-2006	12	9	September	2006
3973	38973	13-Sep-06	13-09-2006	13	9	September	2006
3974	38974	14-Sep-06	14-09-2006	14	9	September	2006
3975	38975	15-Sep-06	15-09-2006	15	9	September	2006
3976	38976	16-Sep-06	16-09-2006	16	9	September	2006
3977	38977	17-Sep-06	17-09-2006	17	9	September	2006
3978	38978	18-Sep-06	18-09-2006	18	9	September	2006
3979	38979	19-Sep-06	19-09-2006	19	9	September	2006
3980	38980	20-Sep-06	20-09-2006	20	9	September	2006
3981	38981	21-Sep-06	21-09-2006	21	9	September	2006
3982	38982	22-Sep-06	22-09-2006	22	9	September	2006
3983	38983	23-Sep-06	23-09-2006	23	9	September	2006
3984	38984	24-Sep-06	24-09-2006	24	9	September	2006
3985	38985	25-Sep-06	25-09-2006	25	9	September	2006
3986	38986	26-Sep-06	26-09-2006	26	9	September	2006
3987	38987	27-Sep-06	27-09-2006	27	9	September	2006
3988	38988	28-Sep-06	28-09-2006	28	9	September	2006
3989	38989	29-Sep-06	29-09-2006	29	9	September	2006
3990	38990	30-Sep-06	30-09-2006	30	9	September	2006
4001	38991	01-Oct-06	01-10-2006	1	10	October	2006
4002	38992	02-Oct-06	02-10-2006	2	10	October	2006
4003	38993	03-Oct-06	03-10-2006	3	10	October	2006
4004	38994	04-Oct-06	04-10-2006	4	10	October	2006
4005	38995	05-Oct-06	05-10-2006	5	10	October	2006
4006	38996	06-Oct-06	06-10-2006	6	10	October	2006
4007	38997	07-Oct-06	07-10-2006	7	10	October	2006
4008	38998	08-Oct-06	08-10-2006	8	10	October	2006
4009	38999	09-Oct-06	09-10-2006	9	10	October	2006
4010	39000	10-Oct-06	10-10-2006	10	10	October	2006
4011	39001	11-Oct-06	11-10-2006	11	10	October	2006
4012	39002	12-Oct-06	12-10-2006	12	10	October	2006
4013	39003	13-Oct-06	13-10-2006	13	10	October	2006
4014	39004	14-Oct-06	14-10-2006	14	10	October	2006
4015	39005	15-Oct-06	15-10-2006	15	10	October	2006
4016	39006	16-Oct-06	16-10-2006	16	10	October	2006
4017	39007	17-Oct-06	17-10-2006	17	10	October	2006
4018	39008	18-Oct-06	18-10-2006	18	10	October	2006
4019	39009	19-Oct-06	19-10-2006	19	10	October	2006
4020	39010	20-Oct-06	20-10-2006	20	10	October	2006
4021	39011	21-Oct-06	21-10-2006	21	10	October	2006
4022	39012	22-Oct-06	22-10-2006	22	10	October	2006
4023	39013	23-Oct-06	23-10-2006	23	10	October	2006
4024	39014	24-Oct-06	24-10-2006	24	10	October	2006
4025	39015	25-Oct-06	25-10-2006	25	10	October	2006
4026	39016	26-Oct-06	26-10-2006	26	10	October	2006
4027	39017	27-Oct-06	27-10-2006	27	10	October	2006
4028	39018	28-Oct-06	28-10-2006	28	10	October	2006
4029	39019	29-Oct-06	29-10-2006	29	10	October	2006
4030	39020	30-Oct-06	30-10-2006	30	10	October	2006
4031	39021	31-Oct-06	31-10-2006	31	10	October	2006
4041	39022	01-Nov-06	01-11-2006	1	11	November	2006
4042	39023	02-Nov-06	02-11-2006	2	11	November	2006
4043	39024	03-Nov-06	03-11-2006	3	11	November	2006
4044	39025	04-Nov-06	04-11-2006	4	11	November	2006
4045	39026	05-Nov-06	05-11-2006	5	11	November	2006
4046	39027	06-Nov-06	06-11-2006	6	11	November	2006
4047	39028	07-Nov-06	07-11-2006	7	11	November	2006
4048	39029	08-Nov-06	08-11-2006	8	11	November	2006
4049	39030	09-Nov-06	09-11-2006	9	11	November	2006
4050	39031	10-Nov-06	10-11-2006	10	11	November	2006
4051	39032	11-Nov-06	11-11-2006	11	11	November	2006
4052	39033	12-Nov-06	12-11-2006	12	11	November	2006
4053	39034	13-Nov-06	13-11-2006	13	11	November	2006
4054	39035	14-Nov-06	14-11-2006	14	11	November	2006
4055	39036	15-Nov-06	15-11-2006	15	11	November	2006
4056	39037	16-Nov-06	16-11-2006	16	11	November	2006
4057	39038	17-Nov-06	17-11-2006	17	11	November	2006
4058	39039	18-Nov-06	18-11-2006	18	11	November	2006
4059	39040	19-Nov-06	19-11-2006	19	11	November	2006
4060	39041	20-Nov-06	20-11-2006	20	11	November	2006
4061	39042	21-Nov-06	21-11-2006	21	11	November	2006
4062	39043	22-Nov-06	22-11-2006	22	11	November	2006
4063	39044	23-Nov-06	23-11-2006	23	11	November	2006
4064	39045	24-Nov-06	24-11-2006	24	11	November	2006
4065	39046	25-Nov-06	25-11-2006	25	11	November	2006
4066	39047	26-Nov-06	26-11-2006	26	11	November	2006
4067	39048	27-Nov-06	27-11-2006	27	11	November	2006
4068	39049	28-Nov-06	28-11-2006	28	11	November	2006
4069	39050	29-Nov-06	29-11-2006	29	11	November	2006
4070	39051	30-Nov-06	30-11-2006	30	11	November	2006
4081	39052	01-Dec-06	01-12-2006	1	12	December	2006
4082	39053	02-Dec-06	02-12-2006	2	12	December	2006
4083	39054	03-Dec-06	03-12-2006	3	12	December	2006
4084	39055	04-Dec-06	04-12-2006	4	12	December	2006
4085	39056	05-Dec-06	05-12-2006	5	12	December	2006
4086	39057	06-Dec-06	06-12-2006	6	12	December	2006
4087	39058	07-Dec-06	07-12-2006	7	12	December	2006
4088	39059	08-Dec-06	08-12-2006	8	12	December	2006
4089	39060	09-Dec-06	09-12-2006	9	12	December	2006
4090	39061	10-Dec-06	10-12-2006	10	12	December	2006
4091	39062	11-Dec-06	11-12-2006	11	12	December	2006
4092	39063	12-Dec-06	12-12-2006	12	12	December	2006
4093	39064	13-Dec-06	13-12-2006	13	12	December	2006
4094	39065	14-Dec-06	14-12-2006	14	12	December	2006
4095	39066	15-Dec-06	15-12-2006	15	12	December	2006
4096	39067	16-Dec-06	16-12-2006	16	12	December	2006
4097	39068	17-Dec-06	17-12-2006	17	12	December	2006
4098	39069	18-Dec-06	18-12-2006	18	12	December	2006
4099	39070	19-Dec-06	19-12-2006	19	12	December	2006
4100	39071	20-Dec-06	20-12-2006	20	12	December	2006
4101	39072	21-Dec-06	21-12-2006	21	12	December	2006
4102	39073	22-Dec-06	22-12-2006	22	12	December	2006
4103	39074	23-Dec-06	23-12-2006	23	12	December	2006
